Transaction_ID,City,Location,Transaction_Date,Transaction_Type,Property_Type,Price,Formatted Price
TXN26476,Rajahmundry,Kotipalli,2025-03-18,Resale,Industrial,20868000.0,"₹ 2,08,68,000 (2.09 Crore)"
TXN26477,Vijayawada,Gunadala,2015-09-04,Sale,Residential,20969000.0,"₹ 2,09,69,000 (2.10 Crore)"
TXN26478,Kadapa,Nagarajupalli,2016-12-20,Sale,Agricultural,4822000.0,"₹ 48,22,000 (48.22 Lakh)"
TXN26479,Visakhapatnam,Muralinagar,2026-07-07,Resale,Residential,6380000.0,"₹ 63,80,000 (63.80 Lakh)"
TXN26480,Guntur,Lakshmipuram,2026-12-19,Sale,Residential,7577000.0,"₹ 75,77,000 (75.77 Lakh)"
TXN26481,Rajahmundry,Kotipalli,2026-09-11,Lease,Industrial,21216000.0,"₹ 2,12,16,000 (2.12 Crore)"
TXN26482,Kadapa,Nagarajupalli,2026-09-26,Sale,Agricultural,4888000.0,"₹ 48,88,000 (48.88 Lakh)"
TXN26483,Vijayawada,Penamaluru,2019-06-15,Lease,Industrial,18432000.0,"₹ 1,84,32,000 (1.84 Crore)"
TXN26484,Nellore,Mini Bypass,2024-04-02,Resale,Industrial,12437000.0,"₹ 1,24,37,000 (1.24 Crore)"
TXN26485,Guntur,Tenali Road,2016-05-25,Sale,Commercial,12599000.0,"₹ 1,25,99,000 (1.26 Crore)"
TXN26486,Kurnool,Kodumur,2018-10-05,Sale,Residential,17570000.0,"₹ 1,75,70,000 (1.76 Crore)"
TXN26487,Kurnool,Kodumur,2016-08-22,Lease,Residential,17696000.0,"₹ 1,76,96,000 (1.77 Crore)"
TXN26488,Anantapur,Kalyandurg Road,2023-08-09,Lease,Residential,14419000.0,"₹ 1,44,19,000 (1.44 Crore)"
TXN26489,Rajahmundry,Korukonda Road,2017-06-07,Resale,Residential,21483000.0,"₹ 2,14,83,000 (2.15 Crore)"
TXN26490,Kakinada,NFCL Road,2021-10-16,Sale,Residential,10261000.0,"₹ 1,02,61,000 (1.03 Crore)"
TXN26491,Tirupati,Korlagunta,2021-04-21,Resale,Commercial,23379000.0,"₹ 2,33,79,000 (2.34 Crore)"
TXN26492,Kurnool,Kodumur,2018-02-26,Lease,Residential,17871000.0,"₹ 1,78,71,000 (1.79 Crore)"
TXN26493,Guntur,Lakshmipuram,2019-01-25,Sale,Residential,7580000.0,"₹ 75,80,000 (75.80 Lakh)"
TXN26494,Nellore,Mini Bypass,2015-09-25,Resale,Industrial,12683000.0,"₹ 1,26,83,000 (1.27 Crore)"
TXN26495,Nellore,Muthukur Road,2023-11-07,Lease,Residential,16229000.0,"₹ 1,62,29,000 (1.62 Crore)"
TXN26496,Visakhapatnam,Rushikonda,2017-02-24,Lease,Commercial,11091000.0,"₹ 1,10,91,000 (1.11 Crore)"
TXN26497,Guntur,Nallapadu,2015-12-07,Resale,Industrial,13667000.0,"₹ 1,36,67,000 (1.37 Crore)"
TXN26498,Vijayawada,Gunadala,2020-03-27,Lease,Residential,21088000.0,"₹ 2,10,88,000 (2.11 Crore)"
TXN26499,Nellore,Podalakur Road,2023-09-10,Sale,Commercial,17927000.0,"₹ 1,79,27,000 (1.79 Crore)"
TXN26500,Guntur,Nallapadu,2023-04-18,Resale,Agricultural,4771000.0,"₹ 47,71,000 (47.71 Lakh)"
TXN26501,Kakinada,Kakinada Port,2026-08-10,Sale,Commercial,18808000.0,"₹ 1,88,08,000 (1.88 Crore)"
TXN26502,Guntur,Nallapadu,2022-08-03,Resale,Industrial,13671000.0,"₹ 1,36,71,000 (1.37 Crore)"
TXN26503,Anantapur,Rapthadu Road,2022-08-21,Resale,Commercial,16112000.0,"₹ 1,61,12,000 (1.61 Crore)"
TXN26504,Kurnool,Kodumur,2016-04-25,Sale,Industrial,26030000.0,"₹ 2,60,30,000 (2.60 Crore)"
TXN26505,Nellore,Podalakur Road,2024-01-07,Lease,Commercial,18268000.0,"₹ 1,82,68,000 (1.83 Crore)"
TXN26506,Guntur,Nallapadu,2026-04-11,Resale,Industrial,14195000.0,"₹ 1,41,95,000 (1.42 Crore)"
TXN26507,Kakinada,NFCL Road,2026-07-28,Lease,Residential,10543000.0,"₹ 1,05,43,000 (1.05 Crore)"
TXN26508,Anantapur,Rudrampeta,2023-02-13,Resale,Industrial,12746000.0,"₹ 1,27,46,000 (1.27 Crore)"
TXN26509,Nellore,Mini Bypass,2016-06-05,Lease,Industrial,13077000.0,"₹ 1,30,77,000 (1.31 Crore)"
TXN26510,Kurnool,Kodumur,2024-04-02,Sale,Industrial,26104000.0,"₹ 2,61,04,000 (2.61 Crore)"
TXN26511,Rajahmundry,Kotipalli,2018-08-22,Lease,Commercial,27889000.0,"₹ 2,78,89,000 (2.79 Crore)"
TXN26512,Nellore,Mini Bypass,2021-11-23,Sale,Industrial,13421000.0,"₹ 1,34,21,000 (1.34 Crore)"
TXN26513,Guntur,Lakshmipuram,2017-06-14,Lease,Residential,7610000.0,"₹ 76,10,000 (76.10 Lakh)"
TXN26514,Vijayawada,Gannavaram,2024-09-08,Lease,Commercial,22455000.0,"₹ 2,24,55,000 (2.25 Crore)"
TXN26515,Tirupati,MR Palli,2016-04-20,Lease,Residential,37469000.0,"₹ 3,74,69,000 (3.75 Crore)"
TXN26516,Anantapur,Housing Board,2023-04-10,Lease,Agricultural,7734000.0,"₹ 77,34,000 (77.34 Lakh)"
TXN26517,Guntur,Nallapadu,2016-06-09,Lease,Agricultural,4889000.0,"₹ 48,89,000 (48.89 Lakh)"
TXN26518,Tirupati,Korlagunta,2020-01-07,Lease,Commercial,24047000.0,"₹ 2,40,47,000 (2.40 Crore)"
TXN26519,Anantapur,Housing Board,2023-08-16,Resale,Agricultural,7867000.0,"₹ 78,67,000 (78.67 Lakh)"
TXN26520,Kurnool,Kodumur,2022-06-17,Sale,Residential,18067000.0,"₹ 1,80,67,000 (1.81 Crore)"
TXN26521,Anantapur,Kalyandurg Road,2023-07-01,Sale,Residential,14635000.0,"₹ 1,46,35,000 (1.46 Crore)"
TXN26522,Guntur,Nallapadu,2021-05-09,Resale,Agricultural,5025000.0,"₹ 50,25,000 (50.25 Lakh)"
TXN26523,Kurnool,Kurnool City,2025-05-23,Lease,Agricultural,8962000.0,"₹ 89,62,000 (89.62 Lakh)"
TXN26524,Rajahmundry,Kotipalli,2025-02-13,Sale,Commercial,29510000.0,"₹ 2,95,10,000 (2.95 Crore)"
TXN26525,Guntur,Nallapadu,2016-01-20,Lease,Industrial,14913000.0,"₹ 1,49,13,000 (1.49 Crore)"
TXN26526,Nellore,Ramalingapuram,2020-11-13,Lease,Agricultural,8101000.0,"₹ 81,01,000 (81.01 Lakh)"
TXN26527,Vijayawada,Gannavaram,2015-03-22,Lease,Agricultural,7721000.0,"₹ 77,21,000 (77.21 Lakh)"
TXN26528,Nellore,Muthukur Road,2024-01-08,Resale,Residential,16538000.0,"₹ 1,65,38,000 (1.65 Crore)"
TXN26529,Nellore,Podalakur Road,2025-11-01,Lease,Commercial,18310000.0,"₹ 1,83,10,000 (1.83 Crore)"
TXN26530,Vijayawada,Penamaluru,2017-07-16,Lease,Industrial,18550000.0,"₹ 1,85,50,000 (1.85 Crore)"
TXN26531,Vijayawada,Gannavaram,2021-05-28,Lease,Agricultural,7816000.0,"₹ 78,16,000 (78.16 Lakh)"
TXN26532,Kadapa,Nagarajupalli,2023-11-19,Resale,Agricultural,4920000.0,"₹ 49,20,000 (49.20 Lakh)"
TXN26533,Tirupati,Renigunta,2024-09-16,Sale,Agricultural,8586000.0,"₹ 85,86,000 (85.86 Lakh)"
TXN26534,Kadapa,Nagarajupalli,2026-08-26,Resale,Agricultural,4971000.0,"₹ 49,71,000 (49.71 Lakh)"
TXN26535,Vijayawada,Gannavaram,2022-08-27,Sale,Agricultural,7837000.0,"₹ 78,37,000 (78.37 Lakh)"
TXN26536,Kakinada,NFCL Road,2015-09-10,Sale,Agricultural,7385000.0,"₹ 73,85,000 (73.85 Lakh)"
TXN26537,Guntur,Pattabhipuram,2015-12-23,Resale,Industrial,7988000.0,"₹ 79,88,000 (79.88 Lakh)"
TXN26538,Kadapa,Mydukur Road,2024-11-26,Resale,Residential,9615000.0,"₹ 96,15,000 (96.15 Lakh)"
TXN26539,Tirupati,Padmavathi Puram,2025-01-12,Resale,Industrial,16016000.0,"₹ 1,60,16,000 (1.60 Crore)"
TXN26540,Kakinada,Kakinada Port,2022-10-16,Resale,Industrial,16430000.0,"₹ 1,64,30,000 (1.64 Crore)"
TXN26541,Kadapa,Mydukur Road,2017-07-28,Sale,Residential,9743000.0,"₹ 97,43,000 (97.43 Lakh)"
TXN26542,Anantapur,Rapthadu Road,2019-07-15,Lease,Commercial,17019000.0,"₹ 1,70,19,000 (1.70 Crore)"
TXN26543,Kakinada,Kakinada Port,2022-11-24,Resale,Commercial,19182000.0,"₹ 1,91,82,000 (1.92 Crore)"
TXN26544,Visakhapatnam,Seethammadhara,2022-11-28,Resale,Agricultural,4064000.0,"₹ 40,64,000 (40.64 Lakh)"
TXN26545,Kurnool,Kodumur,2024-05-13,Sale,Residential,18187000.0,"₹ 1,81,87,000 (1.82 Crore)"
TXN26546,Kakinada,NFCL Road,2025-07-04,Lease,Residential,10828000.0,"₹ 1,08,28,000 (1.08 Crore)"
TXN26547,Visakhapatnam,Steel Plant,2023-01-07,Resale,Agricultural,2969000.0,"₹ 29,69,000 (29.69 Lakh)"
TXN26548,Nellore,Podalakur Road,2015-08-11,Lease,Commercial,18873000.0,"₹ 1,88,73,000 (1.89 Crore)"
TXN26549,Anantapur,Kalyandurg Road,2020-10-09,Sale,Residential,14784000.0,"₹ 1,47,84,000 (1.48 Crore)"
TXN26550,Kadapa,Rayachoti Road,2015-08-07,Lease,Commercial,13926000.0,"₹ 1,39,26,000 (1.39 Crore)"
TXN26551,Rajahmundry,Danavaipeta,2017-08-02,Lease,Agricultural,6225000.0,"₹ 62,25,000 (62.25 Lakh)"
TXN26552,Nellore,Ramalingapuram,2019-12-17,Resale,Agricultural,8298000.0,"₹ 82,98,000 (82.98 Lakh)"
TXN26553,Nellore,Muthukur Road,2022-01-03,Resale,Residential,16700000.0,"₹ 1,67,00,000 (1.67 Crore)"
TXN26554,Anantapur,Housing Board,2025-02-21,Resale,Agricultural,7937000.0,"₹ 79,37,000 (79.37 Lakh)"
TXN26555,Vijayawada,Penamaluru,2020-12-25,Sale,Industrial,18558000.0,"₹ 1,85,58,000 (1.86 Crore)"
TXN26556,Kakinada,NFCL Road,2026-05-23,Sale,Residential,10966000.0,"₹ 1,09,66,000 (1.10 Crore)"
TXN26557,Anantapur,Rudrampeta,2016-11-13,Resale,Industrial,13489000.0,"₹ 1,34,89,000 (1.35 Crore)"
TXN26558,Kurnool,Kodumur,2020-10-06,Resale,Commercial,21685000.0,"₹ 2,16,85,000 (2.17 Crore)"
TXN26559,Tirupati,Padmavathi Puram,2025-05-07,Lease,Industrial,16164000.0,"₹ 1,61,64,000 (1.62 Crore)"
TXN26560,Tirupati,Padmavathi Puram,2020-11-20,Resale,Industrial,16569000.0,"₹ 1,65,69,000 (1.66 Crore)"
TXN26561,Visakhapatnam,Muralinagar,2024-04-27,Lease,Residential,6403000.0,"₹ 64,03,000 (64.03 Lakh)"
TXN26562,Rajahmundry,Kotipalli,2025-10-17,Resale,Commercial,30886000.0,"₹ 3,08,86,000 (3.09 Crore)"
TXN26563,Vijayawada,Gunadala,2024-06-02,Resale,Residential,21297000.0,"₹ 2,12,97,000 (2.13 Crore)"
TXN26564,Anantapur,Kalyandurg Road,2017-07-21,Sale,Residential,14811000.0,"₹ 1,48,11,000 (1.48 Crore)"
TXN26565,Guntur,Nallapadu,2020-08-28,Resale,Agricultural,5293000.0,"₹ 52,93,000 (52.93 Lakh)"
TXN26566,Kakinada,NFCL Road,2025-11-15,Lease,Residential,11244000.0,"₹ 1,12,44,000 (1.12 Crore)"
TXN26567,Visakhapatnam,Steel Plant,2021-05-24,Resale,Agricultural,3101000.0,"₹ 31,01,000 (31.01 Lakh)"
TXN26568,Guntur,Tenali Road,2024-10-28,Resale,Commercial,12612000.0,"₹ 1,26,12,000 (1.26 Crore)"
TXN26569,Kadapa,Kadapa City,2018-08-01,Sale,Industrial,7048000.0,"₹ 70,48,000 (70.48 Lakh)"
TXN26570,Kurnool,Kodumur,2019-12-16,Sale,Residential,18257000.0,"₹ 1,82,57,000 (1.83 Crore)"
TXN26571,Vijayawada,Gannavaram,2026-01-17,Resale,Agricultural,7941000.0,"₹ 79,41,000 (79.41 Lakh)"
TXN26572,Visakhapatnam,Muralinagar,2022-11-04,Lease,Residential,6459000.0,"₹ 64,59,000 (64.59 Lakh)"
TXN26573,Kadapa,Ravindra Nagar,2023-07-18,Resale,Agricultural,2601000.0,"₹ 26,01,000 (26.01 Lakh)"
TXN26574,Kakinada,NFCL Road,2020-12-11,Sale,Residential,11414000.0,"₹ 1,14,14,000 (1.14 Crore)"
TXN26575,Visakhapatnam,Muralinagar,2024-03-17,Sale,Residential,6586000.0,"₹ 65,86,000 (65.86 Lakh)"
TXN26576,Anantapur,Rapthadu Road,2017-06-05,Resale,Commercial,17051000.0,"₹ 1,70,51,000 (1.71 Crore)"
TXN26577,Visakhapatnam,Muralinagar,2021-07-18,Lease,Residential,6693000.0,"₹ 66,93,000 (66.93 Lakh)"
TXN26578,Kakinada,NFCL Road,2024-08-13,Sale,Agricultural,7630000.0,"₹ 76,30,000 (76.30 Lakh)"
TXN26579,Kakinada,Kakinada Port,2024-04-20,Resale,Industrial,16611000.0,"₹ 1,66,11,000 (1.66 Crore)"
TXN26580,Kurnool,Kodumur,2016-10-08,Lease,Residential,18321000.0,"₹ 1,83,21,000 (1.83 Crore)"
TXN26581,Kurnool,Kurnool City,2019-06-24,Lease,Agricultural,9065000.0,"₹ 90,65,000 (90.65 Lakh)"
TXN26582,Anantapur,Housing Board,2021-04-02,Resale,Agricultural,8009000.0,"₹ 80,09,000 (80.09 Lakh)"
TXN26583,Kadapa,Kadapa City,2016-05-11,Lease,Industrial,7058000.0,"₹ 70,58,000 (70.58 Lakh)"
TXN26584,Kadapa,Ravindra Nagar,2022-09-08,Resale,Agricultural,2632000.0,"₹ 26,32,000 (26.32 Lakh)"
TXN26585,Kurnool,Kodumur,2021-09-18,Lease,Commercial,22112000.0,"₹ 2,21,12,000 (2.21 Crore)"
TXN26586,Visakhapatnam,Steel Plant,2018-09-04,Lease,Agricultural,3107000.0,"₹ 31,07,000 (31.07 Lakh)"
TXN26587,Kakinada,NFCL Road,2017-01-18,Resale,Agricultural,7955000.0,"₹ 79,55,000 (79.55 Lakh)"
TXN26588,Visakhapatnam,Pendurthi,2017-10-11,Sale,Industrial,9531000.0,"₹ 95,31,000 (95.31 Lakh)"
TXN26589,Visakhapatnam,Seethammadhara,2024-09-17,Resale,Commercial,5955000.0,"₹ 59,55,000 (59.55 Lakh)"
TXN26590,Tirupati,MR Palli,2019-09-11,Lease,Residential,37526000.0,"₹ 3,75,26,000 (3.75 Crore)"
TXN26591,Vijayawada,Gannavaram,2020-06-24,Resale,Agricultural,8018000.0,"₹ 80,18,000 (80.18 Lakh)"
TXN26592,Vijayawada,Gunadala,2015-03-15,Sale,Residential,21306000.0,"₹ 2,13,06,000 (2.13 Crore)"
TXN26593,Vijayawada,Gunadala,2021-06-22,Resale,Residential,21328000.0,"₹ 2,13,28,000 (2.13 Crore)"
TXN26594,Guntur,Tenali Road,2026-05-16,Resale,Commercial,12821000.0,"₹ 1,28,21,000 (1.28 Crore)"
TXN26595,Kakinada,NFCL Road,2022-11-22,Lease,Residential,11478000.0,"₹ 1,14,78,000 (1.15 Crore)"
TXN26596,Visakhapatnam,Steel Plant,2024-12-24,Lease,Agricultural,3172000.0,"₹ 31,72,000 (31.72 Lakh)"
TXN26597,Anantapur,Housing Board,2016-09-01,Resale,Agricultural,8128000.0,"₹ 81,28,000 (81.28 Lakh)"
TXN26598,Tirupati,Padmavathi Puram,2020-01-04,Resale,Industrial,16852000.0,"₹ 1,68,52,000 (1.69 Crore)"
TXN26599,Guntur,Lakshmipuram,2017-05-10,Sale,Residential,7653000.0,"₹ 76,53,000 (76.53 Lakh)"
TXN26600,Tirupati,Padmavathi Puram,2015-09-08,Lease,Industrial,17069000.0,"₹ 1,70,69,000 (1.71 Crore)"
TXN26601,Rajahmundry,Danavaipeta,2025-10-11,Resale,Agricultural,6550000.0,"₹ 65,50,000 (65.50 Lakh)"
TXN26602,Vijayawada,Penamaluru,2025-11-05,Sale,Industrial,18574000.0,"₹ 1,85,74,000 (1.86 Crore)"
TXN26603,Visakhapatnam,Steel Plant,2020-03-27,Lease,Agricultural,3176000.0,"₹ 31,76,000 (31.76 Lakh)"
TXN26604,Anantapur,Rapthadu Road,2018-09-17,Lease,Commercial,17099000.0,"₹ 1,70,99,000 (1.71 Crore)"
TXN26605,Kurnool,Kodumur,2026-02-18,Sale,Industrial,26520000.0,"₹ 2,65,20,000 (2.65 Crore)"
TXN26606,Kurnool,Kodumur,2024-07-06,Lease,Commercial,22303000.0,"₹ 2,23,03,000 (2.23 Crore)"
TXN26607,Kurnool,Kodumur,2025-04-23,Resale,Residential,18444000.0,"₹ 1,84,44,000 (1.84 Crore)"
TXN26608,Anantapur,Rapthadu Road,2024-11-06,Lease,Commercial,17298000.0,"₹ 1,72,98,000 (1.73 Crore)"
TXN26609,Guntur,Nallapadu,2020-03-14,Sale,Agricultural,5407000.0,"₹ 54,07,000 (54.07 Lakh)"
TXN26610,Visakhapatnam,Seethammadhara,2018-05-18,Sale,Commercial,6331000.0,"₹ 63,31,000 (63.31 Lakh)"
TXN26611,Kadapa,Ravindra Nagar,2023-12-05,Sale,Agricultural,2648000.0,"₹ 26,48,000 (26.48 Lakh)"
TXN26612,Vijayawada,Gunadala,2019-05-02,Sale,Residential,21494000.0,"₹ 2,14,94,000 (2.15 Crore)"
TXN26613,Kurnool,Kodumur,2019-09-07,Lease,Commercial,22636000.0,"₹ 2,26,36,000 (2.26 Crore)"
TXN26614,Anantapur,Housing Board,2019-10-17,Sale,Agricultural,8285000.0,"₹ 82,85,000 (82.85 Lakh)"
TXN26615,Guntur,Pattabhipuram,2020-07-14,Sale,Industrial,8549000.0,"₹ 85,49,000 (85.49 Lakh)"
TXN26616,Guntur,Lakshmipuram,2017-12-18,Lease,Residential,7737000.0,"₹ 77,37,000 (77.37 Lakh)"
TXN26617,Anantapur,Rapthadu Road,2025-05-24,Resale,Commercial,17364000.0,"₹ 1,73,64,000 (1.74 Crore)"
TXN26618,Tirupati,MR Palli,2017-04-19,Lease,Residential,37922000.0,"₹ 3,79,22,000 (3.79 Crore)"
TXN26619,Tirupati,Korlagunta,2018-11-03,Resale,Commercial,24277000.0,"₹ 2,42,77,000 (2.43 Crore)"
TXN26620,Kadapa,Rayachoti Road,2016-04-16,Resale,Commercial,14097000.0,"₹ 1,40,97,000 (1.41 Crore)"
TXN26621,Nellore,Mini Bypass,2017-07-03,Sale,Industrial,13719000.0,"₹ 1,37,19,000 (1.37 Crore)"
TXN26622,Anantapur,Housing Board,2018-08-17,Sale,Agricultural,8399000.0,"₹ 83,99,000 (83.99 Lakh)"
TXN26623,Vijayawada,Penamaluru,2020-10-22,Resale,Industrial,18923000.0,"₹ 1,89,23,000 (1.89 Crore)"
TXN26624,Tirupati,Padmavathi Puram,2024-03-18,Sale,Industrial,17138000.0,"₹ 1,71,38,000 (1.71 Crore)"
TXN26625,Vijayawada,Gunadala,2019-04-23,Resale,Residential,21548000.0,"₹ 2,15,48,000 (2.15 Crore)"
TXN26626,Kadapa,Ravindra Nagar,2025-02-01,Lease,Agricultural,2728000.0,"₹ 27,28,000 (27.28 Lakh)"
TXN26627,Rajahmundry,Kotipalli,2018-11-05,Resale,Industrial,21718000.0,"₹ 2,17,18,000 (2.17 Crore)"
TXN26628,Anantapur,Housing Board,2019-03-22,Lease,Agricultural,8604000.0,"₹ 86,04,000 (86.04 Lakh)"
TXN26629,Kakinada,Kakinada Port,2015-09-01,Sale,Commercial,19925000.0,"₹ 1,99,25,000 (1.99 Crore)"
TXN26630,Rajahmundry,Kotipalli,2015-12-28,Resale,Industrial,22500000.0,"₹ 2,25,00,000 (2.25 Crore)"
TXN26631,Tirupati,MR Palli,2019-06-27,Lease,Residential,38009000.0,"₹ 3,80,09,000 (3.80 Crore)"
TXN26632,Kakinada,Kakinada Port,2019-04-13,Sale,Industrial,17051000.0,"₹ 1,70,51,000 (1.71 Crore)"
TXN26633,Rajahmundry,Kotipalli,2025-12-17,Lease,Commercial,32145000.0,"₹ 3,21,45,000 (3.21 Crore)"
TXN26634,Tirupati,Korlagunta,2015-08-04,Sale,Commercial,25043000.0,"₹ 2,50,43,000 (2.50 Crore)"
TXN26635,Anantapur,Kalyandurg Road,2019-02-12,Resale,Residential,14900000.0,"₹ 1,49,00,000 (1.49 Crore)"
TXN26636,Kurnool,Kodumur,2021-06-16,Sale,Residential,18486000.0,"₹ 1,84,86,000 (1.85 Crore)"
TXN26637,Anantapur,Rapthadu Road,2020-03-04,Sale,Commercial,17716000.0,"₹ 1,77,16,000 (1.77 Crore)"
TXN26638,Rajahmundry,Kotipalli,2021-05-22,Resale,Commercial,33103000.0,"₹ 3,31,03,000 (3.31 Crore)"
TXN26639,Tirupati,MR Palli,2025-12-13,Sale,Residential,38130000.0,"₹ 3,81,30,000 (3.81 Crore)"
TXN26640,Rajahmundry,Kotipalli,2023-03-12,Sale,Commercial,34771000.0,"₹ 3,47,71,000 (3.48 Crore)"
TXN26641,Anantapur,Rapthadu Road,2018-08-10,Resale,Commercial,17910000.0,"₹ 1,79,10,000 (1.79 Crore)"
TXN26642,Tirupati,Korlagunta,2025-12-05,Resale,Commercial,26133000.0,"₹ 2,61,33,000 (2.61 Crore)"
TXN26643,Vijayawada,Gunadala,2020-09-22,Sale,Residential,21639000.0,"₹ 2,16,39,000 (2.16 Crore)"
TXN26644,Kadapa,Mydukur Road,2018-11-07,Sale,Residential,9818000.0,"₹ 98,18,000 (98.18 Lakh)"
TXN26645,Kurnool,Kurnool City,2019-08-11,Resale,Agricultural,9214000.0,"₹ 92,14,000 (92.14 Lakh)"
TXN26646,Rajahmundry,Danavaipeta,2018-11-18,Resale,Agricultural,6695000.0,"₹ 66,95,000 (66.95 Lakh)"
TXN26647,Tirupati,Korlagunta,2022-04-15,Resale,Commercial,26955000.0,"₹ 2,69,55,000 (2.70 Crore)"
TXN26648,Anantapur,Rapthadu Road,2020-11-21,Resale,Commercial,18241000.0,"₹ 1,82,41,000 (1.82 Crore)"
TXN26649,Guntur,Pattabhipuram,2026-06-16,Sale,Industrial,8691000.0,"₹ 86,91,000 (86.91 Lakh)"
TXN26650,Visakhapatnam,Muralinagar,2022-07-06,Resale,Residential,6740000.0,"₹ 67,40,000 (67.40 Lakh)"
TXN26651,Kurnool,Kodumur,2020-08-24,Sale,Residential,18559000.0,"₹ 1,85,59,000 (1.86 Crore)"
TXN26652,Guntur,Nallapadu,2025-07-16,Lease,Agricultural,5457000.0,"₹ 54,57,000 (54.57 Lakh)"
TXN26653,Rajahmundry,Kotipalli,2025-09-23,Resale,Industrial,24273000.0,"₹ 2,42,73,000 (2.43 Crore)"
TXN26654,Anantapur,Kalyandurg Road,2022-02-05,Lease,Residential,15345000.0,"₹ 1,53,45,000 (1.53 Crore)"
TXN26655,Vijayawada,Gannavaram,2024-10-27,Sale,Commercial,23015000.0,"₹ 2,30,15,000 (2.30 Crore)"
TXN26656,Anantapur,Kalyandurg Road,2017-04-04,Sale,Agricultural,6557000.0,"₹ 65,57,000 (65.57 Lakh)"
TXN26657,Guntur,Lakshmipuram,2022-11-16,Resale,Residential,7824000.0,"₹ 78,24,000 (78.24 Lakh)"
TXN26658,Kadapa,Kadapa City,2015-08-23,Sale,Industrial,7223000.0,"₹ 72,23,000 (72.23 Lakh)"
TXN26659,Rajahmundry,Kotipalli,2018-08-25,Lease,Industrial,24998000.0,"₹ 2,49,98,000 (2.50 Crore)"
TXN26660,Tirupati,Padmavathi Puram,2020-02-28,Sale,Industrial,17524000.0,"₹ 1,75,24,000 (1.75 Crore)"
TXN26661,Anantapur,Kalyandurg Road,2016-04-25,Sale,Residential,15557000.0,"₹ 1,55,57,000 (1.56 Crore)"
TXN26662,Tirupati,MR Palli,2016-01-14,Sale,Residential,38189000.0,"₹ 3,81,89,000 (3.82 Crore)"
TXN26663,Kurnool,Kodumur,2024-12-28,Sale,Industrial,27350000.0,"₹ 2,73,50,000 (2.73 Crore)"
TXN26664,Nellore,Ramalingapuram,2017-08-12,Lease,Agricultural,8304000.0,"₹ 83,04,000 (83.04 Lakh)"
TXN26665,Visakhapatnam,Muralinagar,2025-08-07,Lease,Residential,6762000.0,"₹ 67,62,000 (67.62 Lakh)"
TXN26666,Kakinada,NFCL Road,2024-01-25,Sale,Agricultural,8142000.0,"₹ 81,42,000 (81.42 Lakh)"
TXN26667,Vijayawada,Gannavaram,2021-09-20,Resale,Agricultural,8589000.0,"₹ 85,89,000 (85.89 Lakh)"
TXN26668,Kadapa,Kadapa City,2026-06-05,Lease,Industrial,7246000.0,"₹ 72,46,000 (72.46 Lakh)"
TXN26669,Anantapur,Rapthadu Road,2025-09-17,Sale,Commercial,18298000.0,"₹ 1,82,98,000 (1.83 Crore)"
TXN26670,Kadapa,Kadapa City,2015-12-03,Lease,Industrial,7259000.0,"₹ 72,59,000 (72.59 Lakh)"
TXN26671,Kadapa,Kadapa City,2020-06-15,Resale,Industrial,7517000.0,"₹ 75,17,000 (75.17 Lakh)"
TXN26672,Nellore,Muthukur Road,2021-09-13,Resale,Residential,16757000.0,"₹ 1,67,57,000 (1.68 Crore)"
TXN26673,Rajahmundry,Korukonda Road,2026-11-19,Resale,Residential,22125000.0,"₹ 2,21,25,000 (2.21 Crore)"
TXN26674,Anantapur,Kalyandurg Road,2018-01-17,Sale,Agricultural,6605000.0,"₹ 66,05,000 (66.05 Lakh)"
TXN26675,Guntur,Tenali Road,2016-05-01,Sale,Commercial,12898000.0,"₹ 1,28,98,000 (1.29 Crore)"
TXN26676,Kurnool,Kodumur,2017-10-08,Lease,Commercial,22793000.0,"₹ 2,27,93,000 (2.28 Crore)"
TXN26677,Nellore,Podalakur Road,2017-02-20,Resale,Commercial,18992000.0,"₹ 1,89,92,000 (1.90 Crore)"
TXN26678,Kadapa,Ravindra Nagar,2017-05-17,Sale,Agricultural,2788000.0,"₹ 27,88,000 (27.88 Lakh)"
TXN26679,Nellore,Ramalingapuram,2016-10-10,Lease,Agricultural,9311000.0,"₹ 93,11,000 (93.11 Lakh)"
TXN26680,Kadapa,Kadapa City,2020-01-06,Sale,Industrial,7669000.0,"₹ 76,69,000 (76.69 Lakh)"
TXN26681,Visakhapatnam,Muralinagar,2020-12-22,Sale,Residential,6881000.0,"₹ 68,81,000 (68.81 Lakh)"
TXN26682,Vijayawada,Penamaluru,2022-02-08,Sale,Industrial,19324000.0,"₹ 1,93,24,000 (1.93 Crore)"
TXN26683,Kakinada,NFCL Road,2024-03-18,Lease,Residential,11610000.0,"₹ 1,16,10,000 (1.16 Crore)"
TXN26684,Kakinada,NFCL Road,2021-06-27,Lease,Agricultural,8959000.0,"₹ 89,59,000 (89.59 Lakh)"
TXN26685,Guntur,Tenali Road,2025-01-06,Lease,Commercial,13099000.0,"₹ 1,30,99,000 (1.31 Crore)"
TXN26686,Visakhapatnam,Muralinagar,2015-03-15,Sale,Residential,6936000.0,"₹ 69,36,000 (69.36 Lakh)"
TXN26687,Anantapur,Kalyandurg Road,2016-03-12,Sale,Agricultural,6853000.0,"₹ 68,53,000 (68.53 Lakh)"
TXN26688,Kakinada,Kakinada Port,2015-10-06,Sale,Industrial,17072000.0,"₹ 1,70,72,000 (1.71 Crore)"
